vehicle_id,timestamp,speed,lead_vehicle_distance,relative_speed,lane_offset,steering_angle,brake_pressure,object_count,pedestrian_count,autopilot_engaged,traffic_light_state,weather_condition,road_type,scenario_type,time_gap,closing_risk,lane_departure_risk,hard_brake_risk,crowded_scene_risk,low_visibility_flag,red_light_flag,urban_flag,highway_flag,driver_intervention,near_collision,intervention_or_collision,is_risky_event
EV_001,2026-01-01 11:00:00,39.309,47.875,18.312,-0.389,-0.23,0.24,7,1,1,green,fog,urban,normal_driving,1.2179144725126563,0.0,0.389,0.24,10,1,0,1,0,0,0,0,0
EV_001,2026-01-01 11:05:00,45.131,64.754,-6.693,0.396,4.2,0.125,9,1,1,yellow,rain,highway,normal_driving,1.4348009128980082,6.693,0.396,0.125,12,1,0,0,1,0,0,0,0
EV_001,2026-01-01 11:10:00,71.652,45.991,-6.758,-0.205,3.535,0.133,0,1,1,none,fog,urban,normal_driving,0.6418662423937922,6.758,0.205,0.133,3,1,0,1,0,0,0,0,0
EV_001,2026-01-01 11:15:00,46.227,48.629,-13.638,-0.106,4.979,0.0,6,1,1,none,clear,urban,normal_driving,1.0519609751876609,13.638,0.106,0.0,9,0,0,1,0,0,0,0,0
EV_001,2026-01-01 11:20:00,60.902,70.531,-14.596,-0.19,-0.727,0.164,9,0,1,red,clear,urban,normal_driving,1.1581064661259073,14.596,0.19,0.164,9,0,1,1,0,0,0,0,0
EV_001,2026-01-01 11:25:00,53.692,60.509,-5.224,0.303,0.253,0.255,2,1,0,yellow,clear,urban,normal_driving,1.1269649109737019,5.224,0.303,0.255,5,0,0,1,0,0,0,0,0
EV_001,2026-01-01 11:30:00,44.603,54.684,7.96,-0.041,4.428,0.077,7,0,1,green,snow,highway,normal_driving,1.2260161872519784,0.0,0.041,0.077,7,1,0,0,1,0,0,0,0
EV_001,2026-01-01 11:35:00,40.94,47.13,-10.32,-0.45,0.533,0.01,6,2,0,green,snow,highway,normal_driving,1.1511968734733757,10.32,0.45,0.01,12,1,0,0,1,0,0,0,0
EV_001,2026-01-01 11:40:00,49.987,59.134,-2.946,-0.115,-3.768,0.186,5,1,1,green,fog,highway,normal_driving,1.1829875767699602,2.946,0.115,0.186,8,1,0,0,1,0,0,0,0
EV_001,2026-01-01 11:45:00,60.834,63.718,0.431,0.731,1.226,0.297,4,3,1,none,rain,urban,normal_driving,1.0474076996416477,0.0,0.731,0.297,13,1,0,1,0,0,0,0,0
EV_001,2026-01-01 11:50:00,55.078,65.293,-1.641,-0.118,0.108,0.158,3,1,1,green,fog,highway,normal_driving,1.1854642506990087,1.641,0.118,0.158,6,1,0,0,1,0,0,0,0
EV_001,2026-01-01 11:55:00,46.257,25.829,-1.967,-0.154,-2.041,0.167,5,3,0,green,fog,suburban,normal_driving,0.5583803532438334,1.967,0.154,0.167,14,1,0,0,0,0,0,0,0
EV_001,2026-01-01 12:00:00,59.658,45.581,-10.702,0.06,-5.387,0.18,5,2,0,red,clear,suburban,normal_driving,0.7640383519393878,10.702,0.06,0.18,11,0,1,0,0,0,0,0,0
EV_001,2026-01-01 12:05:00,50.187,73.06,0.917,-0.219,5.498,0.226,6,0,1,green,clear,highway,normal_driving,1.4557554745252757,0.0,0.219,0.226,6,0,0,0,1,0,0,0,0
EV_001,2026-01-01 12:10:00,62.173,64.5,-4.027,-0.035,-5.53,0.273,8,2,1,none,clear,suburban,normal_driving,1.0374278223666222,4.027,0.035,0.273,14,0,0,0,0,0,0,0,0
EV_001,2026-01-01 12:15:00,21.161,53.737,15.723,0.135,-3.831,0.202,4,0,1,green,clear,suburban,normal_driving,2.5394357544539483,0.0,0.135,0.202,4,0,0,0,0,0,0,0,0
EV_001,2026-01-01 12:20:00,60.524,24.757,-13.75,0.319,3.073,0.123,6,1,1,none,clear,highway,normal_driving,0.4090443460445443,13.75,0.319,0.123,9,0,0,0,1,0,0,0,0
EV_001,2026-01-01 12:25:00,49.955,65.439,2.641,0.224,-0.009,0.252,6,0,0,red,clear,urban,normal_driving,1.30995896306676,0.0,0.224,0.252,6,0,1,1,0,0,0,0,0
EV_001,2026-01-01 12:30:00,66.747,29.902,-0.23,-0.038,5.951,0.157,6,2,1,green,rain,highway,normal_driving,0.4479901718429293,0.23,0.038,0.157,12,1,0,0,1,0,0,0,0
EV_001,2026-01-01 12:35:00,62.388,36.522,4.553,0.308,-5.641,0.088,3,1,1,yellow,rain,suburban,normal_driving,0.585401038661281,0.0,0.308,0.088,6,1,0,0,0,0,0,0,0
EV_001,2026-01-01 12:40:00,52.446,44.439,-2.938,-0.459,6.379,0.099,7,1,0,green,rain,suburban,normal_driving,0.8473286809289555,2.938,0.459,0.099,10,1,0,0,0,0,0,0,0
EV_001,2026-01-01 12:45:00,43.325,48.142,-5.355,-0.255,-2.034,0.097,9,1,0,green,clear,urban,normal_driving,1.1111829197922678,5.355,0.255,0.097,12,0,0,1,0,0,0,0,0
EV_001,2026-01-01 12:50:00,54.494,73.972,-0.815,0.181,0.041,0.182,9,1,1,red,fog,urban,normal_driving,1.357433845927992,0.815,0.181,0.182,12,1,1,1,0,0,0,0,0
EV_001,2026-01-01 12:55:00,67.769,43.509,-2.763,-0.069,1.065,0.005,4,1,0,green,clear,highway,normal_driving,0.642019212324219,2.763,0.069,0.005,7,0,0,0,1,0,0,0,0
EV_001,2026-01-01 13:00:00,61.863,33.768,1.237,0.295,-0.146,0.178,4,1,1,red,clear,urban,normal_driving,0.5458513166189807,0.0,0.295,0.178,7,0,1,1,0,0,0,0,0
EV_001,2026-01-01 13:05:00,53.434,39.07,-1.466,0.163,1.263,0.174,3,0,1,red,clear,urban,normal_driving,0.7311823932327732,1.466,0.163,0.174,3,0,1,1,0,0,0,0,0
EV_001,2026-01-01 13:10:00,68.516,56.599,-6.408,0.377,-4.926,0.255,4,2,1,none,clear,highway,normal_driving,0.8260698231070114,6.408,0.377,0.255,10,0,0,0,1,0,0,0,0
EV_001,2026-01-01 13:15:00,39.936,50.297,8.271,0.071,1.596,0.202,5,2,1,yellow,clear,urban,normal_driving,1.2594401041666665,0.0,0.071,0.202,11,0,0,1,0,0,0,0,0
EV_001,2026-01-01 13:20:00,53.248,64.356,7.186,-0.322,2.456,0.192,7,0,1,green,fog,suburban,normal_driving,1.2086087740384615,0.0,0.322,0.192,7,1,0,0,0,0,0,0,0
EV_001,2026-01-01 13:25:00,50.734,66.308,0.544,-0.358,-1.758,0.281,11,1,1,green,clear,suburban,normal_driving,1.3069736271533883,0.0,0.358,0.281,14,0,0,0,0,0,0,0,0
EV_001,2026-01-01 13:30:00,52.71,44.447,-1.89,-0.132,0.958,0.189,3,2,1,green,clear,urban,normal_driving,0.8432365774995257,1.89,0.132,0.189,9,0,0,1,0,0,0,0,0
EV_001,2026-01-01 13:35:00,57.805,28.92,8.437,0.05,-5.948,0.038,10,0,1,none,clear,suburban,normal_driving,0.5003027419773376,0.0,0.05,0.038,10,0,0,0,0,0,0,0,0
EV_001,2026-01-01 13:40:00,57.133,45.811,0.761,1.275,16.382,0.198,2,1,0,none,clear,urban,lane_departure,0.8018308158157281,0.0,1.275,0.198,5,0,0,1,0,1,1,1,1
EV_001,2026-01-01 13:45:00,24.645,40.551,1.931,-0.288,1.545,0.134,3,0,1,green,clear,urban,normal_driving,1.6454047474132685,0.0,0.288,0.134,3,0,0,1,0,0,0,0,0
EV_001,2026-01-01 13:50:00,41.433,54.341,5.036,-0.201,3.581,0.099,6,0,1,green,clear,suburban,normal_driving,1.3115391113363744,0.0,0.201,0.099,6,0,0,0,0,0,0,0,0
EV_001,2026-01-01 13:55:00,47.005,42.335,-5.277,-0.176,-6.92,0.132,2,3,1,green,rain,highway,normal_driving,0.9006488671417934,5.277,0.176,0.132,11,1,0,0,1,0,0,0,0
EV_001,2026-01-01 14:00:00,50.422,36.298,10.954,-0.285,-1.518,0.177,3,1,1,yellow,rain,highway,normal_driving,0.7198841775415494,0.0,0.285,0.177,6,1,0,0,1,0,0,0,0
EV_001,2026-01-01 14:05:00,59.198,29.939,-0.764,-0.444,-0.322,0.083,3,1,1,red,clear,urban,normal_driving,0.5057434372782864,0.764,0.444,0.083,6,0,1,1,0,0,0,0,0
EV_001,2026-01-01 14:10:00,69.686,47.052,-9.475,-0.125,6.811,0.144,7,1,1,green,fog,highway,normal_driving,0.6752001836810837,9.475,0.125,0.144,10,1,0,0,1,0,0,0,0
EV_001,2026-01-01 14:15:00,81.625,42.614,2.365,-0.379,5.908,0.057,3,0,1,green,rain,highway,normal_driving,0.5220704441041347,0.0,0.379,0.057,3,1,0,0,1,0,0,0,0
EV_001,2026-01-01 14:20:00,41.742,48.308,9.744,-0.128,-2.872,0.132,6,1,1,green,clear,suburban,normal_driving,1.1572996023190074,0.0,0.128,0.132,9,0,0,0,0,0,0,0,0
EV_001,2026-01-01 14:25:00,47.352,51.876,-16.696,-0.146,-0.124,0.077,3,0,1,none,clear,urban,normal_driving,1.0955397871262038,16.696,0.146,0.077,3,0,0,1,0,0,0,0,0
EV_001,2026-01-01 14:30:00,22.03,37.504,-4.21,0.347,-1.54,0.181,1,0,1,yellow,clear,suburban,normal_driving,1.7024058102587378,4.21,0.347,0.181,1,0,0,0,0,0,0,0,0
EV_001,2026-01-01 14:35:00,29.991,70.87,-2.3,0.072,-0.182,0.116,3,1,1,green,clear,suburban,normal_driving,2.3630422460071356,2.3,0.072,0.116,6,0,0,0,0,0,0,0,0
EV_001,2026-01-01 14:40:00,58.9,38.306,6.033,-0.28,2.971,0.159,2,2,1,green,clear,highway,normal_driving,0.6503565365025467,0.0,0.28,0.159,8,0,0,0,1,0,0,0,0
EV_001,2026-01-01 14:45:00,53.605,48.221,12.625,0.246,3.477,0.114,6,2,0,none,clear,highway,normal_driving,0.8995616080589497,0.0,0.246,0.114,12,0,0,0,1,0,0,0,0
EV_001,2026-01-01 14:50:00,45.158,26.229,-3.747,-0.289,-4.382,0.174,8,3,1,green,clear,urban,normal_driving,0.5808273174188405,3.747,0.289,0.174,17,0,0,1,0,0,0,0,0
EV_001,2026-01-01 14:55:00,51.758,53.909,-8.835,0.231,-2.009,0.111,5,0,1,yellow,clear,urban,normal_driving,1.0415587928436183,8.835,0.231,0.111,5,0,0,1,0,0,0,0,0
EV_001,2026-01-01 15:00:00,56.474,29.87,-2.219,0.179,3.409,0.25,7,2,1,red,clear,highway,normal_driving,0.5289159613273365,2.219,0.179,0.25,13,0,1,0,1,0,0,0,0
EV_001,2026-01-01 15:05:00,56.787,34.808,3.387,0.52,-6.977,0.197,7,0,1,red,clear,highway,normal_driving,0.6129571909063695,0.0,0.52,0.197,7,0,1,0,1,0,0,0,0
EV_001,2026-01-01 15:10:00,32.613,60.43,3.437,0.108,-8.657,0.124,4,1,1,none,clear,highway,normal_driving,1.8529420783123294,0.0,0.108,0.124,7,0,0,0,1,0,0,0,0
EV_001,2026-01-01 15:15:00,45.493,11.455,3.286,-0.047,1.344,0.307,2,0,1,red,snow,urban,normal_driving,0.25179697975512716,0.0,0.047,0.307,2,1,1,1,0,0,0,0,0
EV_001,2026-01-01 15:20:00,43.447,41.901,4.882,0.693,-2.346,0.168,11,0,1,green,rain,urban,low_visibility,0.9644164154026745,0.0,0.693,0.168,11,1,0,1,0,0,1,1,1
EV_001,2026-01-01 15:25:00,55.171,21.355,2.828,-0.064,5.482,0.264,7,3,1,green,fog,highway,normal_driving,0.3870692936506498,0.0,0.064,0.264,16,1,0,0,1,0,0,0,0
EV_001,2026-01-01 15:30:00,31.587,47.154,-14.544,0.19,-0.378,0.184,9,2,1,green,fog,highway,normal_driving,1.4928293285212273,14.544,0.19,0.184,15,1,0,0,1,0,0,0,0
EV_001,2026-01-01 15:35:00,60.407,16.953,-9.294,-0.071,-1.203,0.053,4,0,1,red,clear,highway,normal_driving,0.28064628271557934,9.294,0.071,0.053,4,0,1,0,1,0,0,0,0
EV_001,2026-01-01 15:40:00,46.986,37.391,-4.751,-0.027,0.334,0.051,2,0,1,red,clear,highway,red_light_risk,0.7957902353892649,4.751,0.027,0.051,2,0,1,0,1,0,0,0,1
EV_001,2026-01-01 15:45:00,48.283,50.736,-11.207,0.015,-0.735,0.083,3,0,1,green,clear,highway,normal_driving,1.050804631029555,11.207,0.015,0.083,3,0,0,0,1,0,0,0,0
EV_001,2026-01-01 15:50:00,43.815,26.67,6.732,0.092,3.218,0.223,5,2,0,green,clear,highway,normal_driving,0.6086956521739131,0.0,0.092,0.223,11,0,0,0,1,0,0,0,0
EV_001,2026-01-01 15:55:00,33.688,58.911,-4.988,0.186,-5.057,0.063,4,0,1,yellow,clear,highway,normal_driving,1.7487235810971264,4.988,0.186,0.063,4,0,0,0,1,0,0,0,0
EV_001,2026-01-01 16:00:00,57.951,2.0,9.927,-0.176,9.063,0.159,8,1,1,green,clear,urban,normal_driving,0.034511915238736174,0.0,0.176,0.159,11,0,0,1,0,0,0,0,0
EV_001,2026-01-01 16:05:00,44.606,2.0,4.421,-0.277,2.647,0.201,3,0,1,none,clear,highway,normal_driving,0.044837017441599784,0.0,0.277,0.201,3,0,0,0,1,0,0,0,0
EV_001,2026-01-01 16:10:00,63.204,44.168,9.284,-0.317,-5.009,0.211,4,1,0,red,clear,highway,normal_driving,0.6988165305993291,0.0,0.317,0.211,7,0,1,0,1,0,0,0,0
EV_001,2026-01-01 16:15:00,60.197,50.827,12.235,-0.024,4.778,0.224,7,0,1,yellow,rain,highway,normal_driving,0.8443444025449772,0.0,0.024,0.224,7,1,0,0,1,0,0,0,0
EV_001,2026-01-01 16:20:00,56.597,43.016,-12.737,0.219,1.495,0.238,5,0,1,green,clear,urban,normal_driving,0.7600402848207501,12.737,0.219,0.238,5,0,0,1,0,0,0,0,0
EV_001,2026-01-01 16:25:00,53.999,2.0,5.461,-0.079,-5.393,0.224,2,0,1,yellow,clear,highway,normal_driving,0.03703772292079483,0.0,0.079,0.224,2,0,0,0,1,0,0,0,0
EV_001,2026-01-01 16:30:00,70.986,48.399,12.47,-0.272,-1.745,0.0,4,0,1,green,fog,urban,normal_driving,0.6818104978446454,0.0,0.272,0.0,4,1,0,1,0,0,0,0,0
EV_001,2026-01-01 16:35:00,53.547,14.898,2.171,0.264,-3.945,0.263,6,1,1,none,clear,urban,normal_driving,0.27822286962855064,0.0,0.264,0.263,9,0,0,1,0,0,0,0,0
EV_001,2026-01-01 16:40:00,47.377,55.563,2.241,-0.376,-7.226,0.166,7,0,1,green,fog,urban,normal_driving,1.1727842624058087,0.0,0.376,0.166,7,1,0,1,0,0,0,0,0
EV_001,2026-01-01 16:45:00,75.28,61.341,-8.829,0.034,4.043,0.21,12,1,1,none,clear,urban,normal_driving,0.8148379383634431,8.829,0.034,0.21,15,0,0,1,0,0,0,0,0
EV_001,2026-01-01 16:50:00,45.325,44.049,-7.824,-0.0,-0.545,0.235,1,2,1,green,clear,highway,normal_driving,0.9718477661334803,7.824,0.0,0.235,7,0,0,0,1,0,0,0,0
EV_001,2026-01-01 16:55:00,48.761,37.619,1.454,-0.427,-3.354,0.11,4,0,1,green,clear,highway,normal_driving,0.7714977133364779,0.0,0.427,0.11,4,0,0,0,1,0,0,0,0
EV_001,2026-01-01 17:00:00,78.865,50.012,-8.729,0.072,4.248,0.163,6,0,1,none,fog,highway,normal_driving,0.6341469599949281,8.729,0.072,0.163,6,1,0,0,1,0,0,0,0
EV_001,2026-01-01 17:05:00,40.987,62.673,12.333,-0.395,-0.569,0.263,2,1,1,none,clear,highway,normal_driving,1.529094590967868,0.0,0.395,0.263,5,0,0,0,1,0,0,0,0
EV_001,2026-01-01 17:10:00,59.326,8.491,-19.226,-0.4,-0.882,0.824,6,0,1,yellow,clear,highway,hard_brake,0.14312443110946296,19.226,0.4,0.824,6,0,0,0,1,1,0,1,1
EV_001,2026-01-01 17:15:00,61.885,25.855,-10.306,0.073,0.582,0.101,4,1,0,green,clear,highway,normal_driving,0.4177910640704533,10.306,0.073,0.101,7,0,0,0,1,0,0,0,0
EV_001,2026-01-01 17:20:00,19.847,75.795,8.71,-0.094,0.075,0.056,1,1,0,none,clear,suburban,normal_driving,3.818965082884063,0.0,0.094,0.056,4,0,0,0,0,0,0,0,0
EV_001,2026-01-01 17:25:00,31.707,53.946,-3.904,0.205,-6.55,0.589,7,6,1,red,clear,highway,pedestrian_crossing,1.7013908600624468,3.904,0.205,0.589,25,0,1,0,1,0,1,1,1
EV_001,2026-01-01 17:30:00,44.009,62.014,-11.151,-0.142,2.483,0.233,4,0,1,none,snow,highway,normal_driving,1.4091208616419368,11.151,0.142,0.233,4,1,0,0,1,0,0,0,0
EV_001,2026-01-01 17:35:00,48.979,24.413,2.584,-0.015,2.001,0.107,7,1,1,green,clear,highway,normal_driving,0.4984381061271157,0.0,0.015,0.107,10,0,0,0,1,0,0,0,0
EV_001,2026-01-01 17:40:00,59.781,32.574,-8.008,-0.071,5.472,0.057,5,1,0,red,clear,urban,normal_driving,0.5448888442816279,8.008,0.071,0.057,8,0,1,1,0,0,0,0,0
EV_001,2026-01-01 17:45:00,58.97,66.765,7.035,-0.269,5.506,0.175,5,1,1,green,clear,urban,normal_driving,1.1321858572155334,0.0,0.269,0.175,8,0,0,1,0,0,0,0,0
EV_001,2026-01-01 17:50:00,55.77,39.598,-7.13,-0.015,3.41,0.32,4,3,1,none,clear,urban,normal_driving,0.71002331002331,7.13,0.015,0.32,13,0,0,1,0,0,0,0,0
EV_001,2026-01-01 17:55:00,48.134,33.15,-5.035,-0.187,2.09,0.003,4,0,1,yellow,clear,highway,normal_driving,0.6887023725433166,5.035,0.187,0.003,4,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:00:00,67.821,54.062,18.429,-0.37,5.037,0.242,6,1,1,green,clear,suburban,normal_driving,0.7971277332979461,0.0,0.37,0.242,9,0,0,0,0,0,0,0,0
EV_001,2026-01-01 18:05:00,64.386,33.137,-6.239,0.27,-5.398,0.117,9,2,1,green,clear,highway,normal_driving,0.5146615723915138,6.239,0.27,0.117,15,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:10:00,44.988,56.46,-12.342,-0.158,2.386,0.099,8,0,1,yellow,clear,highway,normal_driving,1.2550013336889838,12.342,0.158,0.099,8,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:15:00,50.472,55.759,-4.52,0.106,1.326,0.161,5,0,1,none,rain,highway,normal_driving,1.104751149152005,4.52,0.106,0.161,5,1,0,0,1,0,0,0,0
EV_001,2026-01-01 18:20:00,69.437,56.631,6.535,-0.107,1.608,0.092,5,1,1,none,clear,highway,normal_driving,0.815573829514524,0.0,0.107,0.092,8,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:25:00,62.237,32.242,19.882,0.066,5.102,0.138,8,0,1,green,fog,highway,normal_driving,0.5180519626588684,0.0,0.066,0.138,8,1,0,0,1,0,0,0,0
EV_001,2026-01-01 18:30:00,38.375,56.899,7.972,-0.182,-4.09,0.126,1,1,1,green,clear,urban,normal_driving,1.4827100977198697,0.0,0.182,0.126,4,0,0,1,0,0,0,0,0
EV_001,2026-01-01 18:35:00,93.917,79.619,-1.452,-0.027,3.982,0.286,6,1,1,none,clear,highway,normal_driving,0.847759191626649,1.452,0.027,0.286,9,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:40:00,64.518,43.169,-3.663,-0.04,-1.482,0.042,1,3,1,green,clear,urban,normal_driving,0.6691000960972131,3.663,0.04,0.042,10,0,0,1,0,0,0,0,0
EV_001,2026-01-01 18:45:00,55.407,29.372,-9.868,-0.372,5.822,0.215,1,1,1,green,clear,highway,normal_driving,0.5301135235620048,9.868,0.372,0.215,4,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:50:00,46.693,15.466,0.828,0.511,1.109,0.148,7,1,1,green,clear,highway,normal_driving,0.3312273788362281,0.0,0.511,0.148,10,0,0,0,1,0,0,0,0
EV_001,2026-01-01 18:55:00,42.235,33.152,1.883,-0.331,-2.636,0.017,5,1,0,green,clear,highway,normal_driving,0.7849413993133657,0.0,0.331,0.017,8,0,0,0,1,0,0,0,0
EV_001,2026-01-01 19:00:00,58.796,31.721,1.449,0.326,2.345,0.117,2,3,1,none,fog,highway,normal_driving,0.5395094904415266,0.0,0.326,0.117,11,1,0,0,1,0,0,0,0
EV_001,2026-01-01 19:05:00,38.337,20.996,-9.738,0.04,-3.571,0.191,6,0,1,green,clear,highway,normal_driving,0.5476693533661997,9.738,0.04,0.191,6,0,0,0,1,0,0,0,0
EV_001,2026-01-01 19:10:00,53.39,51.182,4.458,-0.034,1.614,0.106,6,0,1,none,fog,suburban,normal_driving,0.9586439408128863,0.0,0.034,0.106,6,1,0,0,0,0,0,0,0
EV_001,2026-01-01 19:15:00,52.57,37.076,8.289,-0.356,-3.88,0.118,4,0,1,green,clear,urban,normal_driving,0.7052691649229599,0.0,0.356,0.118,4,0,0,1,0,0,0,0,0
EV_001,2026-01-01 19:20:00,49.151,53.005,11.282,-0.036,-1.312,0.214,3,0,0,red,clear,highway,normal_driving,1.0784114260137128,0.0,0.036,0.214,3,0,1,0,1,0,0,0,0
EV_001,2026-01-01 19:25:00,48.566,41.039,-8.49,-0.011,1.892,0.133,6,1,1,green,fog,highway,normal_driving,0.8450150310917103,8.49,0.011,0.133,9,1,0,0,1,0,0,0,0
EV_001,2026-01-01 19:30:00,59.575,42.961,4.945,0.377,-0.961,0.016,7,0,1,none,clear,urban,normal_driving,0.7211246328157783,0.0,0.377,0.016,7,0,0,1,0,0,0,0,0
EV_001,2026-01-01 19:35:00,68.814,41.715,9.549,-0.139,0.639,0.196,5,1,1,red,clear,urban,normal_driving,0.6061993199058332,0.0,0.139,0.196,8,0,1,1,0,0,0,0,0
EV_001,2026-01-01 19:40:00,38.017,48.278,8.076,-0.211,-5.996,0.143,9,0,1,green,clear,highway,normal_driving,1.2699055685614329,0.0,0.211,0.143,9,0,0,0,1,0,0,0,0
EV_001,2026-01-01 19:45:00,66.524,51.937,-9.435,0.043,2.686,0.272,6,1,1,green,rain,urban,normal_driving,0.7807257531116589,9.435,0.043,0.272,9,1,0,1,0,0,0,0,0
EV_001,2026-01-01 19:50:00,50.053,58.702,4.301,0.107,-1.12,0.048,5,0,1,green,clear,suburban,normal_driving,1.1727968353545242,0.0,0.107,0.048,5,0,0,0,0,0,0,0,0
EV_001,2026-01-01 19:55:00,55.592,56.533,-4.866,0.091,1.244,0.0,8,1,1,red,clear,urban,normal_driving,1.0169268959562527,4.866,0.091,0.0,11,0,1,1,0,0,0,0,0
EV_001,2026-01-01 20:00:00,57.915,13.769,4.425,-0.137,7.694,0.088,7,1,0,yellow,clear,suburban,normal_driving,0.23774497107830442,0.0,0.137,0.088,10,0,0,0,0,0,0,0,0
EV_001,2026-01-01 20:05:00,53.727,70.57,19.126,0.094,-0.4,0.022,2,1,0,green,clear,urban,normal_driving,1.313492285070821,0.0,0.094,0.022,5,0,0,1,0,0,0,0,0
EV_001,2026-01-01 20:10:00,69.131,41.811,-4.167,-0.395,-0.244,0.106,4,0,1,green,rain,suburban,normal_driving,0.6048082625739538,4.167,0.395,0.106,4,1,0,0,0,0,0,0,0
EV_001,2026-01-01 20:15:00,74.182,57.032,6.898,-0.354,-4.605,0.0,4,2,1,yellow,clear,highway,normal_driving,0.768811841147448,0.0,0.354,0.0,10,0,0,0,1,0,0,0,0
EV_001,2026-01-01 20:20:00,43.714,45.519,10.96,-0.408,0.941,0.107,8,1,1,green,clear,suburban,normal_driving,1.041291119549801,0.0,0.408,0.107,11,0,0,0,0,0,0,0,0
EV_001,2026-01-01 20:25:00,44.029,36.361,-1.306,0.405,2.253,0.044,2,0,1,none,clear,highway,normal_driving,0.8258420586431668,1.306,0.405,0.044,2,0,0,0,1,0,0,0,0
EV_001,2026-01-01 20:30:00,75.144,16.325,10.489,-0.056,3.438,0.156,8,0,1,green,rain,urban,normal_driving,0.21724954753539868,0.0,0.056,0.156,8,1,0,1,0,0,0,0,0
EV_001,2026-01-01 20:35:00,62.792,57.168,-1.292,-0.156,-3.922,0.063,10,0,1,none,clear,urban,normal_driving,0.9104344502484393,1.292,0.156,0.063,10,0,0,1,0,0,0,0,0
EV_001,2026-01-01 20:40:00,52.088,16.65,-3.638,-0.26,-2.431,0.139,7,1,1,red,clear,highway,normal_driving,0.3196513592382122,3.638,0.26,0.139,10,0,1,0,1,0,0,0,0
EV_001,2026-01-01 20:45:00,55.799,4.301,2.05,0.121,5.352,0.179,6,2,1,yellow,clear,suburban,normal_driving,0.0770802344128031,0.0,0.121,0.179,12,0,0,0,0,0,0,0,0
EV_001,2026-01-01 20:50:00,47.202,46.263,0.103,0.12,-1.075,0.003,3,0,0,none,clear,highway,normal_driving,0.9801067751366468,0.0,0.12,0.003,3,0,0,0,1,0,0,0,0
EV_001,2026-01-01 20:55:00,52.895,52.373,-0.074,0.077,7.254,0.123,2,1,1,green,clear,highway,normal_driving,0.9901313923811323,0.074,0.077,0.123,5,0,0,0,1,0,0,0,0
EV_001,2026-01-01 21:00:00,83.189,34.259,-3.333,-0.016,1.583,0.171,8,2,1,green,fog,highway,normal_driving,0.41182127444734284,3.333,0.016,0.171,14,1,0,0,1,0,0,0,0
EV_001,2026-01-01 21:05:00,46.89,21.426,-6.35,0.037,-0.821,0.056,3,0,1,none,fog,highway,normal_driving,0.45694177863083807,6.35,0.037,0.056,3,1,0,0,1,0,0,0,0
EV_001,2026-01-01 21:10:00,51.154,45.371,-2.714,-0.411,4.368,0.222,5,3,1,green,clear,urban,normal_driving,0.8869492121828205,2.714,0.411,0.222,14,0,0,1,0,0,0,0,0
EV_001,2026-01-01 21:15:00,36.149,65.334,-4.887,0.126,-6.252,0.056,7,0,1,yellow,clear,highway,normal_driving,1.8073529004951727,4.887,0.126,0.056,7,0,0,0,1,0,0,0,0
EV_001,2026-01-01 21:20:00,60.916,44.137,8.603,0.053,0.838,0.063,5,1,1,green,snow,suburban,normal_driving,0.7245551250902883,0.0,0.053,0.063,8,1,0,0,0,0,0,0,0
EV_001,2026-01-01 21:25:00,32.35,36.054,15.607,0.068,3.758,0.078,1,1,1,green,clear,highway,normal_driving,1.1144976816074188,0.0,0.068,0.078,4,0,0,0,1,0,0,0,0
EV_001,2026-01-01 21:30:00,54.183,50.46,16.746,-0.378,4.638,0.228,3,2,1,none,clear,suburban,normal_driving,0.9312884114943801,0.0,0.378,0.228,9,0,0,0,0,0,0,0,0
EV_001,2026-01-01 21:35:00,69.479,22.092,-8.441,0.032,-3.939,0.087,4,2,1,none,clear,highway,normal_driving,0.31796657982987664,8.441,0.032,0.087,10,0,0,0,1,0,0,0,0
EV_001,2026-01-01 21:40:00,73.395,45.491,0.813,0.026,5.579,0.066,3,1,1,red,rain,highway,normal_driving,0.6198106138020302,0.0,0.026,0.066,6,1,1,0,1,0,0,0,0
EV_001,2026-01-01 21:45:00,75.393,38.973,5.451,-0.288,3.019,0.166,5,2,1,red,clear,highway,normal_driving,0.5169312800923163,0.0,0.288,0.166,11,0,1,0,1,0,0,0,0
EV_001,2026-01-01 21:50:00,43.715,36.589,-16.29,0.012,-0.996,0.016,5,2,1,red,rain,urban,normal_driving,0.8369895916733385,16.29,0.012,0.016,11,1,1,1,0,0,0,0,0
EV_001,2026-01-01 21:55:00,48.692,45.486,-5.38,0.056,-6.969,0.106,4,0,1,green,rain,urban,normal_driving,0.9341575618171363,5.38,0.056,0.106,4,1,0,1,0,0,0,0,0
EV_001,2026-01-01 22:00:00,65.665,11.986,-23.726,0.277,-1.625,0.6,7,1,1,none,clear,highway,cut_in,0.18253255158760373,23.726,0.277,0.6,10,0,0,0,1,1,0,1,1
EV_001,2026-01-01 22:05:00,31.982,35.776,0.315,0.262,-6.614,0.245,5,3,1,red,fog,highway,red_light_risk,1.1186292289412796,0.0,0.262,0.245,14,1,1,0,1,1,0,1,1
